day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.35077019895048,11.301469208749008,29.883533980522873
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.4438278387942,11.341226778647057,29.88208367370367
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.532724480238286,11.380046966089177,29.880516996943864
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.617369667929445,11.417926206072153,29.878828258427642
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.69770288716298,11.45487009611842,29.877011763616967
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.773690489898954,11.49089225619576,29.875061807853434
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.84532261294043,11.526013208588152,29.87297266772343
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.912610160424116,11.5602592991465,29.870738591635845
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.97558190717623,11.593661676031552,29.868353790015046
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.03428176514546,11.62625533728892,29.86581242546352
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.088766242305894,11.65807825444488,29.86310860319607
8,201811081900,high,high,high,low,high,high,high,high,high,high,59.1391021097339,11.689170575610808,29.860236361902214
8,201811081900,high,high,high,low,high,high,high,high,high,high,59.30054228884311,11.807075150621598,29.846941219056
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.33136057554864,11.83514712401504,29.843134611542936
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.3585434737893,11.862740351389487,29.839122026135666
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.38218243893039,11.889894338221529,29.834896861054194
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.402368039821596,11.91664702542479,29.830452411631995
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.752403073596426,10.297721542942655,29.897896334641736
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.933968499045875,10.366263942813625,29.89757751666194
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.0326447052765,10.403302773398735,29.897407599125433
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.13620100497505,10.442046544673248,29.897228463094066
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.24427157054218,10.48236607259732,29.897037936667
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.35643293492056,10.52411528324334,29.896833423936844
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.47221058016513,10.567133743143245,29.896611903787527
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.59108687368736,10.611249570624192,29.896369937864037
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.71251006492458,10.656282622888902,29.89610368728784
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.835904008616055,10.70204784163484,29.895808937301158
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.96067824165055,10.748358632469856,29.895481128459323
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.08623807308732,10.79503016376064,29.89511539333664
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.2119943019388,10.841882466836429,29.894706596489595
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.33737227796661,10.888743248432727,29.894249376416077
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.4618200344837,10.935450337833293,29.8937381876475
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.58481529792754,10.981853716333438,29.893167341460078
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.705871244491306,11.02781709930448,29.89253104386873
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.824540941281484,11.073219063316625,29.891823429826847
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.940420471663245,11.11795373059008,29.891038592842023
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.05315079849924,11.161931039608442,29.890170609510374
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.162418462446105,11.20507664340178,29.889213558749177
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.267955244467366,11.247331485672477,29.888161535755398
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.36953694217727,11.288651109727613,29.887008660925254
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.46698141941311,11.32900475651118,29.885749084133018
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.56014608907848,11.368374306508072,29.88437698488372
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.64892498245717,11.406753116532103,29.88288656892736
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.73324554588609,11.44414479711062,29.881272061957144
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.81306528967503,11.480561969947072,29.879527701015423
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.88836839610261,11.516025038298048,29.87764772420796
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.95916237462461,11.550560996495859,29.875626359284666
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.02547483415566,11.58420229859168,29.87345781159062
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.087350425188234,11.61698580040634,29.871136251829288
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.14484798920678,11.648951784309265,29.86865580401637
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.19803793948401,11.680143071824572,29.86601053394002
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,55.989651303168735,10.383606508622687,29.898059393143924
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,56.092933504814845,10.421862517267106,29.89795260757115
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,56.20116656042515,10.461816431062488,29.897840689085644
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.313944146132,10.503326203679233,29.897721263046158
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.43080035773262,10.546232717971234,29.897591479551636
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.5512173634513,10.590362663584513,29.897448017200595
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.674634453893084,10.635531797070048,29.89728709751097
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.80045814782027,10.68154846205727,29.89710450928192
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.928072966419855,10.728217236098573,29.896895641724416
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.0568524530991,10.775342565268849,29.89665552456805
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.18617005937567,10.822732261762797,29.896378873735475
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.315409478696104,10.87020073900945,29.896060139893176
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.44397412773341,10.917571892892568,29.895693558309517
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.57129549837006,10.96468155274466,29.895273197863265
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.69684019216133,11.011379454716199,29.89479300749087
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.82011552475521,11.057530715679187,29.89424685861655
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.940673662558154,11.103016809946887,29.893628582449452
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.05811432134897,11.147736072030138,29.892932001390662
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.17208611286642,11.191603765381636,29.892150954144014
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.28228666887057,11.234551769233294,29.89127931444688
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.38846170206868,11.276527943167233,29.890311003613178
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.49040318018125,11.317495232337274,29.88923999730343
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.58794679477142,11.357430575895629,29.888060327101254
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.68096890210766,11.396323677884263,29.886766077583808
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.76938310166877,11.434175694458313,29.88535137963118
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.85313660094393,11.470997884515453,29.88381040073335
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.93220649520062,11.506810263343466,29.882137333032627
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.0065960694624,11.541640291268937,29.880326379792027
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.076331208690256,11.575521621984125,29.878371740915878
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.14145698187927,11.60849292846237,29.876267598074392
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.2020344475169,11.640596818453355,29.874008099903346
8,201811081900,high,high,high,high,high,high,high,high,high,high,59.258137711723826,11.671878846444951,29.871587347673806
8,201811081900,high,high,high,low,high,high,high,high,high,high,59.30985125679176,11.7023866248127,29.86899938174996
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,56.39048954224877,10.526345115802608,29.89846310103673
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,56.51220057386279,10.570423077853421,29.898412675970725
8,201811081900,high,high,high,normal,normal,low,normal,high,normal,normal,56.63738324962825,10.615666856440104,29.89835180446098
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.765431591397686,10.661879558444095,29.898276315963635
8,201811081900,high,high,high,high,normal,low,normal,high,high,normal,56.89570893552557,10.708857979036232,29.89818157766823
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.02755980789088,10.75639655314684,29.89806253757168
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.160321900681666,10.80429123722376,29.897913774762536
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.2933377325429,10.852343186797693,29.897729555074125
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.42596554371433,10.900362098427545,29.89750388893497
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.557589114895684,10.948169124343929,29.897230589521964
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.68762623374534,10.995599287090645,29.896903328769422
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.81553563531555,11.04250335431627,29.89651568934498
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.94082232861404,11.088749162169032,29.89606121105672
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.06304130372677,11.13422240162191,29.89553343058546
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.181799685392924,11.178826903618225,29.894925913872314
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.29675745641663,11.22248447539502,29.894232280903175
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.40762691619071,11.265134351418371,29.89344622299424
